datasetID;creator;eventDate;pubDate;reference;country;stateProvince;municipality;verbatimSite;decimalLatitude;decimalLongitude;northBoundingCoordinate;southBoundingCoordinate;verbatimCoordinates;minimumElevationInMeters;maxElevationInMeters;verbatimElevation;organismQuantityPlants;identificationQualifierPlants;scientificNamePlants;classPlants;familyPlants;genusPlants;specificEpithetPlants;infraspecificEpithetPlants;taxonRankPlants;taxonRemarksPlants;establishmentMeansPlants;habitPlants;selfIncompatabilityPlants;organismQuantityAnimals;identificationQualifierAnimals;scientificNameAnimals;classAnimals;orderAnimals;familyAnimals;subfamilyAnimals;genusAnimals;specificEpithetAnimals;taxonRankAnimals;taxonRemarksAnimals;establishmentMeansAnimals;interactionType;interactionTypeIRI;resourceCollected;samplingProtocol;sampleSizeValue;samplingSizeUnit
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;;Insecta;Coleoptera;Mordellidae;;;;family;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;;Insecta;Coleoptera;Scirtidae;;;;family;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;;Insecta;Coleoptera;Staphylinidae;Aleocharinae;;;subfamily;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;;Insecta;Coleoptera;Staphylinidae;Aleocharinae;;;subfamily;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;Megalybus crassus;Insecta;Diptera;Acroceridae;;Megalybus;crassus;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;Thrypticus ;Insecta;Diptera;Dolichopodidae;;Thrypticus;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;;Insecta;Diptera;Lauxaniidae;;;;family;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;;Insecta;Diptera;Sarcophagidae;;;;family;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;Allograpta pulchra;Insecta;Diptera;Syrphidae;;Allograpta;pulchra;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;Phytomia incisa;Insecta;Diptera;Syrphidae;;Phytomia;incisa;species;Eristalis assimilis;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;Allograpta decemmaculata;Insecta;Diptera;Syrphidae;;Allograpta;decemmaculata;species;Fazia bullaephora;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;Melanostoma ;Insecta;Diptera;Syrphidae;;Melanostoma;;genus;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;Stilbosoma cyaneus;Insecta;Diptera;Syrphidae;;Stilbosoma;cyaneus;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;Apis mellifera;Insecta;Hymenoptera;Apidae;;Apis;mellifera;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
64;Giselle Muschett;1999-10/2002-02;2005;Smith-Ramirez et al. 2005. Diversity, flower visitation frequency and generalism of pollinators in temperate rain forests of Chiloe Island, Chile. Botanical Journal of the Linnean Society, 147, 399–416. doi: 10.1111/j.1095-8339.2005.00388.x;Chile;Los Lagos;;Chiloe Island, X Region;-42;-73.58333333;;;42°S, 73° 35' W;30;30;30;;;Luma apiculata;Magnoliopsida;Myrtaceae;Luma;apiculata;;species;;native;tree;;;;Bombus dahlbomii;Insecta;Hymenoptera;Apidae;;Bombus;dahlbomii;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;focal observations;20;minute
