dwc:datasetID;dc:creator;dwc:verbatimEventDate;EML:pubDate;dwc:reference;dwc:country;dwc:stateProvince;dwc:municipality;dwc:verbatimSite;dwc:decimalLatitude;dwc:decimalLongitude;EML:northBoundingCoordinate;EML:southBoundingCoordinate;dwc:verbatimCoordinates;dwc:minimumElevationInMeters;dwc:maxElevationInMeters;dwc:verbatimElevation;dwc:organismQuantityPlants;dwc:scientificNamePlants;dwc:genusPlants;dwc:familyPlants;dwc:taxonRemarksPlants;dwc:establishmentMeansPlants;ppi:habitPlants;ppi:selfIncompatabilityPlants;dwc:organismQuantityAnimals;dwc:scientificNameAnimals;dwc:genusAnimals;dwc:familyAnimals;dwc:subfamilyAnimals;dwc:orderAnimals;dwc:taxonRemarksAnimals;dwc:establishmentMeansAnimals;ppi:interactionType;ppi:resourceCollected;dwc:samplingProtocol;dwc:sampleSizeValue;dwc:samplingSizeUnit;Objective_of_Article_Chapter;Type_of_Analyses;Comments
91;Giselle Muschett;Spring of 2011 and 2012;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Manuelia gayi;Manuelia;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
91;Giselle Muschett;Spring of 2011 and 2012;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Megachile sp.3;Megachile;Megachilidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
91;Giselle Muschett;Spring of 2011 and 2012;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Ruizantheda proxima;Ruizantheda;Halictidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
91;Giselle Muschett;Spring of 2011 and 2012;2014;Gonzalez et al. 2014. Temporal and spatial variation of the pollinator  assemblages in Alstroemeria ligtu (Alstroemeriaceae). Revista Chilena de Historia Natural, 85(7). doi: 10.1186/0717-6317-87-5;Chile;Maule;;Radal Siete Tazas National Resere, VII Region;-35.44;-71.06;;;-35.439, -71.06;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Phoebis mercedis;Phoebis;Pieridae;;Lepidoptera;Tatochila mercedis;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2013;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;1;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;5;NI Morphotype 1;Morphotype;Tabanidae;;Diptera;;;pollinator;;focal observations;15;minute;Estimar los niveles de integración floral en 10 poblaciones de A.ligtu y ver si existe alguna relación con los ensambles de polinizadores, clima o distancia geográfica. ;"1.- Estimación de la integración floral en las distintas poblaciones. Rasgos usados: tépalo apical, tépalo con guía de nectar, tepalo lateral, tépalo basal.
2.- Diversidad y Composición de los ensambles de polinizadores en cada población.
3.- Ínidce de similitud de ensambles (por par de poblaciones).
4.- Relación entre la integración floral, el clima y la distancia geográfica de las poblaciones.
5.- Relación entre la integración floral y los polinizadores.";Buscaron relaciones correlacionales entre intergración, varibales climáticas, rasgos del polinizador más importante y distancia geográfica
92;Giselle Muschett;November 2012 to February 2013;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Centris nigerrima;Centris;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2013;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Manuelia gayi;Manuelia;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2014;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Megachile cinerea;Megachile;Megachilidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2015;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;La Dormida, V Region;-33.04;-71.5;;;-33.04 , -71.5;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Mesonychium gayi;Mesonychium;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2016;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;9;Lasia aenea;Lasia;Acroceridae;;Diptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2017;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Alloscirtetica gayi;Alloscirtetica;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2018;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Bombus terrestris;Bombus;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2019;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Centris nigerrima;Centris;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2020;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Manuelia gayi;Manuelia;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2021;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Ruizantheda mutabilis;Ruizantheda;Halictidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2022;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Ruizantheda proxima;Ruizantheda;Halictidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2023;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Svastrides melanura;Svastrides;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2024;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Jardin Botanico, V Region;-33.061;-71.059;;;-33.061, -71.059;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Battus archidamas;Battus;Papilionidae;;Lepidoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2025;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Lo Vasquez, V Region;-33.278;-71.415;;;-33.278, -71.415;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;4;Lasia aenea;Lasia;Acroceridae;;Diptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2026;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Lo Vasquez, V Region;-33.278;-71.415;;;-33.278, -71.415;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Bombus terrestris;Bombus;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2027;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Lo Vasquez, V Region;-33.278;-71.415;;;-33.278, -71.415;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Centris nigerrima;Centris;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2028;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Valparaiso;;Lo Vasquez, V Region;-33.278;-71.415;;;-33.278, -71.415;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Manuelia gayi;Manuelia;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2029;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;6;Tabanidae morphotype 1;Tabanidae;Tabanidae;;Diptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2030;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Alloscirtetica gayi;Alloscirtetica;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2031;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Centris nigerrima;Centris;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2032;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Manuelia gayi;Manuelia;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2033;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Ruizantheda mutabilis;Ruizantheda;Halictidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2034;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Farellones;-33.38;-70.417;;;-33.38, -70.417;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Ruizantheda proxima;Ruizantheda;Halictidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2035;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;11;Lasia aenea;Lasia;Acroceridae;;Diptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2036;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Lasia corvina;Lasia;Acroceridae;;Diptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2037;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Alloscirtetica gayi;Alloscirtetica;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2038;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;NI Morphotype 1;;Andrenidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2039;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Centris nigerrima;Centris;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2040;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Cerceris gayi;Cerceris;Crabronidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2041;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Manuelia gayi;Manuelia;Apidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
92;Giselle Muschett;November 2012 to February 2042;2015;Gonzalez et al. 2015. Floral integration and pollinator diversity in the generalized plant-pollinator system of Alstroemeria ligtu (Alstroemeriaceae). Evolutionary Ecology, 21(9), 63-75. doi: 10.1007/s10682-014-9746-3;Chile;Metropolitana de Santiago;;Zapata;-33.392;-71.271;;;-33.392, -71.271;;;;;Alstroemeria ligtu var. simsii;Alstroemeria;Alstroemeriaceae;;native;herb;self incompatible;;Ruizantheda proxima;Ruizantheda;Halictidae;;Hymenoptera;;;pollinator;;focal observations;15;minute;;;
